game_id,season,season_type,game_date
0022500027,2025-26,Regular Season,2025-10-31
0022500142,2025-26,Regular Season,2025-11-01
0022500143,2025-26,Regular Season,2025-11-01
0022500144,2025-26,Regular Season,2025-11-01
0022500145,2025-26,Regular Season,2025-11-01
0022500146,2025-26,Regular Season,2025-11-01
0022500147,2025-26,Regular Season,2025-11-01
0022500148,2025-26,Regular Season,2025-11-02
0022500149,2025-26,Regular Season,2025-11-02
0022500150,2025-26,Regular Season,2025-11-02
0022500151,2025-26,Regular Season,2025-11-02
0022500152,2025-26,Regular Season,2025-11-02
0022500153,2025-26,Regular Season,2025-11-02
0022500154,2025-26,Regular Season,2025-11-02
0022500155,2025-26,Regular Season,2025-11-02
0022500156,2025-26,Regular Season,2025-11-04
0022500157,2025-26,Regular Season,2025-11-04
0022500158,2025-26,Regular Season,2025-11-04
0022500159,2025-26,Regular Season,2025-11-04
0022500160,2025-26,Regular Season,2025-11-04
0022500161,2025-26,Regular Season,2025-11-04
0022500162,2025-26,Regular Season,2025-11-04
0022500163,2025-26,Regular Season,2025-11-04
0022500164,2025-26,Regular Season,2025-11-04
0022500165,2025-26,Regular Season,2025-11-05
0022500166,2025-26,Regular Season,2025-11-05
0022500167,2025-26,Regular Season,2025-11-05
0022500168,2025-26,Regular Season,2025-11-05
0022500169,2025-26,Regular Season,2025-11-05
0022500170,2025-26,Regular Season,2025-11-05
0022500128,2025-26,Regular Season,2025-10-29
0022500129,2025-26,Regular Season,2025-10-29
0022500130,2025-26,Regular Season,2025-10-29
0022500131,2025-26,Regular Season,2025-10-29
0022500132,2025-26,Regular Season,2025-10-29
0022500133,2025-26,Regular Season,2025-10-29
0022500134,2025-26,Regular Season,2025-10-29
0022500135,2025-26,Regular Season,2025-10-29
0022500136,2025-26,Regular Season,2025-10-29
0022500137,2025-26,Regular Season,2025-10-29
0022500138,2025-26,Regular Season,2025-10-30
0022500139,2025-26,Regular Season,2025-10-30
0022500140,2025-26,Regular Season,2025-10-30
0022500141,2025-26,Regular Season,2025-10-30
0022500020,2025-26,Regular Season,2025-10-31
0022500021,2025-26,Regular Season,2025-10-31
0022500022,2025-26,Regular Season,2025-10-31
0022500023,2025-26,Regular Season,2025-10-31
0022500024,2025-26,Regular Season,2025-10-31
0022500025,2025-26,Regular Season,2025-10-31
0022500026,2025-26,Regular Season,2025-10-31
0022500027,2025-26,Regular Season,2025-10-31
0022500142,2025-26,Regular Season,2025-11-01
0022500143,2025-26,Regular Season,2025-11-01
0022500144,2025-26,Regular Season,2025-11-01
0022500145,2025-26,Regular Season,2025-11-01
0022500146,2025-26,Regular Season,2025-11-01
0022500147,2025-26,Regular Season,2025-11-01
0022500148,2025-26,Regular Season,2025-11-02
0022500149,2025-26,Regular Season,2025-11-02
0022500150,2025-26,Regular Season,2025-11-02
0022500151,2025-26,Regular Season,2025-11-02
0022500152,2025-26,Regular Season,2025-11-02
0022500153,2025-26,Regular Season,2025-11-02
0022500154,2025-26,Regular Season,2025-11-02
0022500155,2025-26,Regular Season,2025-11-02
0022500156,2025-26,Regular Season,2025-11-04
0022500157,2025-26,Regular Season,2025-11-04
0022500158,2025-26,Regular Season,2025-11-04
0022500159,2025-26,Regular Season,2025-11-04
0022500160,2025-26,Regular Season,2025-11-04
0022500161,2025-26,Regular Season,2025-11-04
0022500162,2025-26,Regular Season,2025-11-04
0022500163,2025-26,Regular Season,2025-11-04
0022500164,2025-26,Regular Season,2025-11-04
0022500165,2025-26,Regular Season,2025-11-05
0022500166,2025-26,Regular Season,2025-11-05
0022500167,2025-26,Regular Season,2025-11-05
0022500168,2025-26,Regular Season,2025-11-05
0022500169,2025-26,Regular Season,2025-11-05
0022500170,2025-26,Regular Season,2025-11-05
0022500171,2025-26,Regular Season,2025-11-06
0022500172,2025-26,Regular Season,2025-11-06
0022500173,2025-26,Regular Season,2025-11-06
0022500174,2025-26,Regular Season,2025-11-06
0022500175,2025-26,Regular Season,2025-11-06
0022500176,2025-26,Regular Season,2025-11-06
0022500177,2025-26,Regular Season,2025-11-06
0022500178,2025-26,Regular Season,2025-11-06
0022500179,2025-26,Regular Season,2025-11-06
0022500180,2025-26,Regular Season,2025-11-06
0022500181,2025-26,Regular Season,2025-11-06
0022500182,2025-26,Regular Season,2025-11-07
0022500028,2025-26,Regular Season,2025-11-08
0022500029,2025-26,Regular Season,2025-11-08
0022500030,2025-26,Regular Season,2025-11-08
0022500031,2025-26,Regular Season,2025-11-08
0022500032,2025-26,Regular Season,2025-11-08
0022500033,2025-26,Regular Season,2025-11-08
0022500034,2025-26,Regular Season,2025-11-08
0022500035,2025-26,Regular Season,2025-11-08
0022500036,2025-26,Regular Season,2025-11-08
0022500037,2025-26,Regular Season,2025-11-08
0022500038,2025-26,Regular Season,2025-11-08
0022500191,2025-26,Regular Season,2025-11-09
0022500192,2025-26,Regular Season,2025-11-09
0022500193,2025-26,Regular Season,2025-11-09
0022500194,2025-26,Regular Season,2025-11-09
0022500195,2025-26,Regular Season,2025-11-09
0022500196,2025-26,Regular Season,2025-11-09
0022500197,2025-26,Regular Season,2025-11-09
0022500198,2025-26,Regular Season,2025-11-11
0022500199,2025-26,Regular Season,2025-11-11
0022500200,2025-26,Regular Season,2025-11-11
0022500201,2025-26,Regular Season,2025-11-11
0022500202,2025-26,Regular Season,2025-11-11
0022500203,2025-26,Regular Season,2025-11-11
0022500204,2025-26,Regular Season,2025-11-11
0022500205,2025-26,Regular Season,2025-11-11
0022500206,2025-26,Regular Season,2025-11-11
0022500207,2025-26,Regular Season,2025-11-12
0022500208,2025-26,Regular Season,2025-11-12
0022500209,2025-26,Regular Season,2025-11-12
0022500210,2025-26,Regular Season,2025-11-12
0022500211,2025-26,Regular Season,2025-11-12
0022500212,2025-26,Regular Season,2025-11-12
0022500213,2025-26,Regular Season,2025-11-13
0022500214,2025-26,Regular Season,2025-11-13
0022500215,2025-26,Regular Season,2025-11-13
0022500216,2025-26,Regular Season,2025-11-13
0022500217,2025-26,Regular Season,2025-11-13
0022500218,2025-26,Regular Season,2025-11-13
0022500219,2025-26,Regular Season,2025-11-13
0022500220,2025-26,Regular Season,2025-11-13
0022500221,2025-26,Regular Season,2025-11-13
0022500222,2025-26,Regular Season,2025-11-13
0022500223,2025-26,Regular Season,2025-11-13
0022500224,2025-26,Regular Season,2025-11-13
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500171,2025-26,Regular Season,2025-11-06
0022500172,2025-26,Regular Season,2025-11-06
0022500173,2025-26,Regular Season,2025-11-06
0022500174,2025-26,Regular Season,2025-11-06
0022500175,2025-26,Regular Season,2025-11-06
0022500176,2025-26,Regular Season,2025-11-06
0022500177,2025-26,Regular Season,2025-11-06
0022500178,2025-26,Regular Season,2025-11-06
0022500179,2025-26,Regular Season,2025-11-06
0022500180,2025-26,Regular Season,2025-11-06
0022500181,2025-26,Regular Season,2025-11-06
0022500182,2025-26,Regular Season,2025-11-07
0022500028,2025-26,Regular Season,2025-11-08
0022500029,2025-26,Regular Season,2025-11-08
0022500030,2025-26,Regular Season,2025-11-08
0022500031,2025-26,Regular Season,2025-11-08
0022500032,2025-26,Regular Season,2025-11-08
0022500033,2025-26,Regular Season,2025-11-08
0022500034,2025-26,Regular Season,2025-11-08
0022500035,2025-26,Regular Season,2025-11-08
0022500036,2025-26,Regular Season,2025-11-08
0022500037,2025-26,Regular Season,2025-11-08
0022500038,2025-26,Regular Season,2025-11-08
0022500191,2025-26,Regular Season,2025-11-09
0022500192,2025-26,Regular Season,2025-11-09
0022500193,2025-26,Regular Season,2025-11-09
0022500194,2025-26,Regular Season,2025-11-09
0022500195,2025-26,Regular Season,2025-11-09
0022500196,2025-26,Regular Season,2025-11-09
0022500197,2025-26,Regular Season,2025-11-09
0022500198,2025-26,Regular Season,2025-11-11
0022500199,2025-26,Regular Season,2025-11-11
0022500200,2025-26,Regular Season,2025-11-11
0022500201,2025-26,Regular Season,2025-11-11
0022500202,2025-26,Regular Season,2025-11-11
0022500203,2025-26,Regular Season,2025-11-11
0022500204,2025-26,Regular Season,2025-11-11
0022500205,2025-26,Regular Season,2025-11-11
0022500206,2025-26,Regular Season,2025-11-11
0022500207,2025-26,Regular Season,2025-11-12
0022500208,2025-26,Regular Season,2025-11-12
0022500209,2025-26,Regular Season,2025-11-12
0022500210,2025-26,Regular Season,2025-11-12
0022500211,2025-26,Regular Season,2025-11-12
0022500212,2025-26,Regular Season,2025-11-12
0022500213,2025-26,Regular Season,2025-11-13
0022500214,2025-26,Regular Season,2025-11-13
0022500215,2025-26,Regular Season,2025-11-13
0022500216,2025-26,Regular Season,2025-11-13
0022500217,2025-26,Regular Season,2025-11-13
0022500218,2025-26,Regular Season,2025-11-13
0022500219,2025-26,Regular Season,2025-11-13
0022500220,2025-26,Regular Season,2025-11-13
0022500221,2025-26,Regular Season,2025-11-13
0022500222,2025-26,Regular Season,2025-11-13
0022500223,2025-26,Regular Season,2025-11-13
0022500224,2025-26,Regular Season,2025-11-13
0022500171,2025-26,Regular Season,2025-11-06
0022500172,2025-26,Regular Season,2025-11-06
0022500173,2025-26,Regular Season,2025-11-06
0022500174,2025-26,Regular Season,2025-11-06
0022500175,2025-26,Regular Season,2025-11-06
0022500176,2025-26,Regular Season,2025-11-06
0022500177,2025-26,Regular Season,2025-11-06
0022500178,2025-26,Regular Season,2025-11-06
0022500179,2025-26,Regular Season,2025-11-06
0022500180,2025-26,Regular Season,2025-11-06
0022500181,2025-26,Regular Season,2025-11-06
0022500182,2025-26,Regular Season,2025-11-07
0022500028,2025-26,Regular Season,2025-11-08
0022500029,2025-26,Regular Season,2025-11-08
0022500030,2025-26,Regular Season,2025-11-08
0022500031,2025-26,Regular Season,2025-11-08
0022500032,2025-26,Regular Season,2025-11-08
0022500033,2025-26,Regular Season,2025-11-08
0022500034,2025-26,Regular Season,2025-11-08
0022500035,2025-26,Regular Season,2025-11-08
0022500036,2025-26,Regular Season,2025-11-08
0022500037,2025-26,Regular Season,2025-11-08
0022500038,2025-26,Regular Season,2025-11-08
0022500191,2025-26,Regular Season,2025-11-09
0022500192,2025-26,Regular Season,2025-11-09
0022500193,2025-26,Regular Season,2025-11-09
0022500194,2025-26,Regular Season,2025-11-09
0022500195,2025-26,Regular Season,2025-11-09
0022500196,2025-26,Regular Season,2025-11-09
0022500197,2025-26,Regular Season,2025-11-09
0022500198,2025-26,Regular Season,2025-11-11
0022500199,2025-26,Regular Season,2025-11-11
0022500200,2025-26,Regular Season,2025-11-11
0022500201,2025-26,Regular Season,2025-11-11
0022500202,2025-26,Regular Season,2025-11-11
0022500203,2025-26,Regular Season,2025-11-11
0022500204,2025-26,Regular Season,2025-11-11
0022500205,2025-26,Regular Season,2025-11-11
0022500206,2025-26,Regular Season,2025-11-11
0022500207,2025-26,Regular Season,2025-11-12
0022500208,2025-26,Regular Season,2025-11-12
0022500209,2025-26,Regular Season,2025-11-12
0022500210,2025-26,Regular Season,2025-11-12
0022500211,2025-26,Regular Season,2025-11-12
0022500212,2025-26,Regular Season,2025-11-12
0022500213,2025-26,Regular Season,2025-11-13
0022500214,2025-26,Regular Season,2025-11-13
0022500215,2025-26,Regular Season,2025-11-13
0022500216,2025-26,Regular Season,2025-11-13
0022500217,2025-26,Regular Season,2025-11-13
0022500218,2025-26,Regular Season,2025-11-13
0022500219,2025-26,Regular Season,2025-11-13
0022500220,2025-26,Regular Season,2025-11-13
0022500221,2025-26,Regular Season,2025-11-13
0022500222,2025-26,Regular Season,2025-11-13
0022500223,2025-26,Regular Season,2025-11-13
0022500224,2025-26,Regular Season,2025-11-13
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500225,2025-26,Regular Season,2025-11-14
0022500226,2025-26,Regular Season,2025-11-14
0022500227,2025-26,Regular Season,2025-11-14
0022500228,2025-26,Regular Season,2025-11-15
0022500229,2025-26,Regular Season,2025-11-15
0022500230,2025-26,Regular Season,2025-11-15
0022500231,2025-26,Regular Season,2025-11-15
0022500232,2025-26,Regular Season,2025-11-15
0022500233,2025-26,Regular Season,2025-11-16
0022500234,2025-26,Regular Season,2025-11-16
0022500235,2025-26,Regular Season,2025-11-16
0022500236,2025-26,Regular Season,2025-11-16
0022500237,2025-26,Regular Season,2025-11-16
0022500238,2025-26,Regular Season,2025-11-16
0022500239,2025-26,Regular Season,2025-11-16
0022500240,2025-26,Regular Season,2025-11-16
0022500241,2025-26,Regular Season,2025-11-18
0022500242,2025-26,Regular Season,2025-11-18
0022500243,2025-26,Regular Season,2025-11-18
0022500244,2025-26,Regular Season,2025-11-18
0022500245,2025-26,Regular Season,2025-11-18
0022500246,2025-26,Regular Season,2025-11-18
0022500247,2025-26,Regular Season,2025-11-18
0022500248,2025-26,Regular Season,2025-11-18
0022500249,2025-26,Regular Season,2025-11-19
0022500250,2025-26,Regular Season,2025-11-19
0022500251,2025-26,Regular Season,2025-11-19
0022500252,2025-26,Regular Season,2025-11-19
0022500253,2025-26,Regular Season,2025-11-19
0022500254,2025-26,Regular Season,2025-11-19
0022500255,2025-26,Regular Season,2025-11-20
0022500256,2025-26,Regular Season,2025-11-20
0022500257,2025-26,Regular Season,2025-11-20
0022500258,2025-26,Regular Season,2025-11-20
0022500259,2025-26,Regular Season,2025-11-20
0022500260,2025-26,Regular Season,2025-11-20
0022500261,2025-26,Regular Season,2025-11-20
0022500262,2025-26,Regular Season,2025-11-20
0022500263,2025-26,Regular Season,2025-11-20
0022500264,2025-26,Regular Season,2025-11-21
0022500265,2025-26,Regular Season,2025-11-21
0022500266,2025-26,Regular Season,2025-11-21
0022500267,2025-26,Regular Season,2025-11-21
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500225,2025-26,Regular Season,2025-11-14
0022500226,2025-26,Regular Season,2025-11-14
0022500227,2025-26,Regular Season,2025-11-14
0022500228,2025-26,Regular Season,2025-11-15
0022500229,2025-26,Regular Season,2025-11-15
0022500230,2025-26,Regular Season,2025-11-15
0022500231,2025-26,Regular Season,2025-11-15
0022500232,2025-26,Regular Season,2025-11-15
0022500233,2025-26,Regular Season,2025-11-16
0022500234,2025-26,Regular Season,2025-11-16
0022500235,2025-26,Regular Season,2025-11-16
0022500236,2025-26,Regular Season,2025-11-16
0022500237,2025-26,Regular Season,2025-11-16
0022500238,2025-26,Regular Season,2025-11-16
0022500239,2025-26,Regular Season,2025-11-16
0022500240,2025-26,Regular Season,2025-11-16
0022500241,2025-26,Regular Season,2025-11-18
0022500242,2025-26,Regular Season,2025-11-18
0022500243,2025-26,Regular Season,2025-11-18
0022500244,2025-26,Regular Season,2025-11-18
0022500245,2025-26,Regular Season,2025-11-18
0022500246,2025-26,Regular Season,2025-11-18
0022500247,2025-26,Regular Season,2025-11-18
0022500248,2025-26,Regular Season,2025-11-18
0022500249,2025-26,Regular Season,2025-11-19
0022500250,2025-26,Regular Season,2025-11-19
0022500251,2025-26,Regular Season,2025-11-19
0022500252,2025-26,Regular Season,2025-11-19
0022500253,2025-26,Regular Season,2025-11-19
0022500254,2025-26,Regular Season,2025-11-19
0022500255,2025-26,Regular Season,2025-11-20
0022500256,2025-26,Regular Season,2025-11-20
0022500257,2025-26,Regular Season,2025-11-20
0022500258,2025-26,Regular Season,2025-11-20
0022500259,2025-26,Regular Season,2025-11-20
0022500260,2025-26,Regular Season,2025-11-20
0022500261,2025-26,Regular Season,2025-11-20
0022500262,2025-26,Regular Season,2025-11-20
0022500263,2025-26,Regular Season,2025-11-20
0022500264,2025-26,Regular Season,2025-11-21
0022500265,2025-26,Regular Season,2025-11-21
0022500266,2025-26,Regular Season,2025-11-21
0022500267,2025-26,Regular Season,2025-11-21
0022500225,2025-26,Regular Season,2025-11-14
0022500226,2025-26,Regular Season,2025-11-14
0022500227,2025-26,Regular Season,2025-11-14
0022500228,2025-26,Regular Season,2025-11-15
0022500229,2025-26,Regular Season,2025-11-15
0022500230,2025-26,Regular Season,2025-11-15
0022500231,2025-26,Regular Season,2025-11-15
0022500232,2025-26,Regular Season,2025-11-15
0022500233,2025-26,Regular Season,2025-11-16
0022500234,2025-26,Regular Season,2025-11-16
0022500235,2025-26,Regular Season,2025-11-16
0022500236,2025-26,Regular Season,2025-11-16
0022500237,2025-26,Regular Season,2025-11-16
0022500238,2025-26,Regular Season,2025-11-16
0022500239,2025-26,Regular Season,2025-11-16
0022500240,2025-26,Regular Season,2025-11-16
0022500241,2025-26,Regular Season,2025-11-18
0022500242,2025-26,Regular Season,2025-11-18
0022500243,2025-26,Regular Season,2025-11-18
0022500244,2025-26,Regular Season,2025-11-18
0022500245,2025-26,Regular Season,2025-11-18
0022500246,2025-26,Regular Season,2025-11-18
0022500247,2025-26,Regular Season,2025-11-18
0022500248,2025-26,Regular Season,2025-11-18
0022500249,2025-26,Regular Season,2025-11-19
0022500250,2025-26,Regular Season,2025-11-19
0022500251,2025-26,Regular Season,2025-11-19
0022500252,2025-26,Regular Season,2025-11-19
0022500253,2025-26,Regular Season,2025-11-19
0022500254,2025-26,Regular Season,2025-11-19
0022500255,2025-26,Regular Season,2025-11-20
0022500256,2025-26,Regular Season,2025-11-20
0022500257,2025-26,Regular Season,2025-11-20
0022500258,2025-26,Regular Season,2025-11-20
0022500259,2025-26,Regular Season,2025-11-20
0022500260,2025-26,Regular Season,2025-11-20
0022500261,2025-26,Regular Season,2025-11-20
0022500262,2025-26,Regular Season,2025-11-20
0022500263,2025-26,Regular Season,2025-11-20
0022500264,2025-26,Regular Season,2025-11-21
0022500265,2025-26,Regular Season,2025-11-21
0022500266,2025-26,Regular Season,2025-11-21
0022500267,2025-26,Regular Season,2025-11-21
0022500268,2025-26,Regular Season,2025-11-22
0022500269,2025-26,Regular Season,2025-11-22
0022500270,2025-26,Regular Season,2025-11-22
0022500271,2025-26,Regular Season,2025-11-22
0022500272,2025-26,Regular Season,2025-11-22
0022500273,2025-26,Regular Season,2025-11-22
0022500274,2025-26,Regular Season,2025-11-22
0022500275,2025-26,Regular Season,2025-11-23
0022500276,2025-26,Regular Season,2025-11-23
0022500277,2025-26,Regular Season,2025-11-23
0022500278,2025-26,Regular Season,2025-11-23
0022500279,2025-26,Regular Season,2025-11-23
0022500280,2025-26,Regular Season,2025-11-23
0022500281,2025-26,Regular Season,2025-11-23
0022500282,2025-26,Regular Season,2025-11-23
0022500283,2025-26,Regular Season,2025-11-25
0022500284,2025-26,Regular Season,2025-11-25
0022500285,2025-26,Regular Season,2025-11-25
0022500286,2025-26,Regular Season,2025-11-25
0022500287,2025-26,Regular Season,2025-11-25
0022500288,2025-26,Regular Season,2025-11-25
0022500289,2025-26,Regular Season,2025-11-25
0022500290,2025-26,Regular Season,2025-11-25
0022500291,2025-26,Regular Season,2025-11-25
0022500292,2025-26,Regular Season,2025-11-25
0022500060,2025-26,Regular Season,2025-11-26
0022500061,2025-26,Regular Season,2025-11-26
0022500062,2025-26,Regular Season,2025-11-26
0022500063,2025-26,Regular Season,2025-11-26
0022500064,2025-26,Regular Season,2025-11-26
0022500065,2025-26,Regular Season,2025-11-26
0022500066,2025-26,Regular Season,2025-11-26
0022500067,2025-26,Regular Season,2025-11-26
0022500068,2025-26,Regular Season,2025-11-26
0022500293,2025-26,Regular Season,2025-11-29
0022500294,2025-26,Regular Season,2025-11-29
0022500295,2025-26,Regular Season,2025-11-29
0022500296,2025-26,Regular Season,2025-11-29
0022500297,2025-26,Regular Season,2025-11-29
0022500298,2025-26,Regular Season,2025-11-29
0022500299,2025-26,Regular Season,2025-11-29
0022500300,2025-26,Regular Season,2025-11-29
0022500301,2025-26,Regular Season,2025-11-30
0022500302,2025-26,Regular Season,2025-11-30
0022500303,2025-26,Regular Season,2025-11-30
0022500304,2025-26,Regular Season,2025-11-30
0022500305,2025-26,Regular Season,2025-11-30
0022500306,2025-26,Regular Season,2025-11-30
0022500307,2025-26,Regular Season,2025-11-30
0022500308,2025-26,Regular Season,2025-11-30
0022500309,2025-26,Regular Season,2025-12-02
0022500310,2025-26,Regular Season,2025-12-02
0022500311,2025-26,Regular Season,2025-12-02
0022500312,2025-26,Regular Season,2025-12-02
0022500313,2025-26,Regular Season,2025-12-02
0022500314,2025-26,Regular Season,2025-12-02
0022500315,2025-26,Regular Season,2025-12-02
0022500316,2025-26,Regular Season,2025-12-02
0022500317,2025-26,Regular Season,2025-12-02
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500268,2025-26,Regular Season,2025-11-22
0022500269,2025-26,Regular Season,2025-11-22
0022500270,2025-26,Regular Season,2025-11-22
0022500271,2025-26,Regular Season,2025-11-22
0022500272,2025-26,Regular Season,2025-11-22
0022500273,2025-26,Regular Season,2025-11-22
0022500274,2025-26,Regular Season,2025-11-22
0022500275,2025-26,Regular Season,2025-11-23
0022500276,2025-26,Regular Season,2025-11-23
0022500277,2025-26,Regular Season,2025-11-23
0022500278,2025-26,Regular Season,2025-11-23
0022500279,2025-26,Regular Season,2025-11-23
0022500280,2025-26,Regular Season,2025-11-23
0022500281,2025-26,Regular Season,2025-11-23
0022500282,2025-26,Regular Season,2025-11-23
0022500283,2025-26,Regular Season,2025-11-25
0022500284,2025-26,Regular Season,2025-11-25
0022500285,2025-26,Regular Season,2025-11-25
0022500286,2025-26,Regular Season,2025-11-25
0022500287,2025-26,Regular Season,2025-11-25
0022500288,2025-26,Regular Season,2025-11-25
0022500289,2025-26,Regular Season,2025-11-25
0022500290,2025-26,Regular Season,2025-11-25
0022500291,2025-26,Regular Season,2025-11-25
0022500292,2025-26,Regular Season,2025-11-25
0022500060,2025-26,Regular Season,2025-11-26
0022500061,2025-26,Regular Season,2025-11-26
0022500062,2025-26,Regular Season,2025-11-26
0022500063,2025-26,Regular Season,2025-11-26
0022500064,2025-26,Regular Season,2025-11-26
0022500065,2025-26,Regular Season,2025-11-26
0022500066,2025-26,Regular Season,2025-11-26
0022500067,2025-26,Regular Season,2025-11-26
0022500068,2025-26,Regular Season,2025-11-26
0022500293,2025-26,Regular Season,2025-11-29
0022500294,2025-26,Regular Season,2025-11-29
0022500295,2025-26,Regular Season,2025-11-29
0022500296,2025-26,Regular Season,2025-11-29
0022500297,2025-26,Regular Season,2025-11-29
0022500298,2025-26,Regular Season,2025-11-29
0022500299,2025-26,Regular Season,2025-11-29
0022500300,2025-26,Regular Season,2025-11-29
0022500301,2025-26,Regular Season,2025-11-30
0022500302,2025-26,Regular Season,2025-11-30
0022500303,2025-26,Regular Season,2025-11-30
0022500304,2025-26,Regular Season,2025-11-30
0022500305,2025-26,Regular Season,2025-11-30
0022500306,2025-26,Regular Season,2025-11-30
0022500307,2025-26,Regular Season,2025-11-30
0022500308,2025-26,Regular Season,2025-11-30
0022500309,2025-26,Regular Season,2025-12-02
0022500310,2025-26,Regular Season,2025-12-02
0022500311,2025-26,Regular Season,2025-12-02
0022500312,2025-26,Regular Season,2025-12-02
0022500313,2025-26,Regular Season,2025-12-02
0022500314,2025-26,Regular Season,2025-12-02
0022500315,2025-26,Regular Season,2025-12-02
0022500316,2025-26,Regular Season,2025-12-02
0022500317,2025-26,Regular Season,2025-12-02
0022500268,2025-26,Regular Season,2025-11-22
0022500269,2025-26,Regular Season,2025-11-22
0022500270,2025-26,Regular Season,2025-11-22
0022500271,2025-26,Regular Season,2025-11-22
0022500272,2025-26,Regular Season,2025-11-22
0022500273,2025-26,Regular Season,2025-11-22
0022500274,2025-26,Regular Season,2025-11-22
0022500275,2025-26,Regular Season,2025-11-23
0022500276,2025-26,Regular Season,2025-11-23
0022500277,2025-26,Regular Season,2025-11-23
0022500278,2025-26,Regular Season,2025-11-23
0022500279,2025-26,Regular Season,2025-11-23
0022500280,2025-26,Regular Season,2025-11-23
0022500281,2025-26,Regular Season,2025-11-23
0022500282,2025-26,Regular Season,2025-11-23
0022500283,2025-26,Regular Season,2025-11-25
0022500284,2025-26,Regular Season,2025-11-25
0022500285,2025-26,Regular Season,2025-11-25
